state,county,lat,lon,year,category
Illinois,Champaign,40.1779327,-88.2402305,2021,atm
Illinois,Douglas,39.7921714,-88.2681312,2021,atm
Missouri,St. Louis,38.5435019,-90.44038,2021,atm
Indiana,Lake,41.5784989,-87.2396518,2021,atm
Texas,Ector,31.7884933,-102.4786852,2021,atm
Indiana,Clay,39.4464424,-87.1256876,2021,atm
Indiana,Clay,39.4464424,-87.1256876,2021,atm
Ohio,Geauga,41.4304482,-81.3387345,2021,atm
Ohio,Cuyahoga,41.4678278,-81.9203225,2021,atm
Michigan,Muskegon,43.224977,-86.224027,2021,atm
District of Columbia,District of Columbia,38.9248684,-76.9652287,2021,atm
Texas,Nacogdoches,31.7220224,-94.6171231,2021,atm
Massachusetts,Middlesex,42.4318581,-71.0264417,2021,atm
Illinois,Ogle,41.9322353,-89.0541216,2021,atm
Florida,Sarasota,27.2617015,-82.5159623,2021,atm
Michigan,Wayne,42.0679984,-83.2487974,2021,atm
Tennessee,Roane,35.8663485,-84.6867176,2021,atm
Tennessee,Knox,35.8964158,-84.133578,2021,atm
Tennessee,McMinn,35.4647499,-84.6453448,2021,atm
Tennessee,Anderson,36.0183637,-84.2497351,2021,atm
Tennessee,Roane,35.8765729,-84.5122074,2021,atm
Tennessee,Anderson,36.0747476,-84.1660741,2021,atm
Wisconsin,Rock,42.6781386,-89.0324565,2021,atm
Illinois,Kane,41.9122082,-88.333382,2021,atm
North Carolina,Wake,35.9609368,-78.5193297,2021,atm
California,San Bernardino,34.4700931,-117.3214995,2021,atm
Massachusetts,Bristol,41.7525166,-71.1205229,2021,atm
Michigan,Saginaw,43.5264133,-84.1229374,2021,atm
California,Orange,33.7882055,-117.8615347,2021,atm
California,Los Angeles,34.1458517,-118.0287368,2021,atm
Michigan,Midland,43.6263447,-84.2068433,2021,atm
Virginia,Fairfax City,38.8460967,-77.3063484,2021,atm
Illinois,Whiteside,41.7713244,-89.6902059,2021,atm
Connecticut,New Haven,41.3404932,-72.7498451,2021,atm
Massachusetts,Franklin,42.5870064,-72.6071314,2021,atm
Texas,Harris,29.740716,-94.953648,2021,atm
Ohio,Lucas,41.637649,-83.6263623,2021,atm
Ohio,Hancock,41.05882,-83.664853,2021,atm
Ohio,Lucas,41.7085111,-83.498998,2021,atm
Ohio,Lucas,41.7212159,-83.55642,2021,atm
Michigan,Monroe,41.9094039,-83.4040168,2021,atm
Ohio,Wood,41.609155,-83.5375231,2021,atm
Illinois,Cook,41.9491132,-87.8699036,2021,atm
Michigan,Saginaw,43.4149656,-84.0152241,2021,atm
Tennessee,Putnam,36.190446,-85.451944,2021,atm
Tennessee,Sevier,35.7968233,-83.5906347,2021,atm
Ohio,Hamilton,39.1834181,-84.7784598,2021,atm
Iowa,Des Moines,40.8079458,-91.1409,2021,atm
Indiana,Allen,41.0750981,-85.1448922,2021,atm
Massachusetts,Berkshire,42.2987922,-73.2407381,2021,atm
Kansas,Johnson,39.0152724,-94.7015381,2021,atm
Ohio,Hamilton,39.149786,-84.40739,2021,atm
Illinois,Cook,41.6685145,-87.7395382,2021,atm
Florida,Hillsborough,27.9469081,-82.5267115,2021,atm
South Carolina,Sumter,33.9367587,-80.3203998,2021,atm
South Carolina,Aiken,33.4944067,-81.9509649,2021,atm
North Carolina,Lincoln,35.4740583,-81.2493665,2021,atm
Illinois,Cook,41.5477739,-87.6188886,2021,atm
Ohio,Mahoning,41.1027241,-80.6996524,2021,atm
Florida,Hillsborough,28.00444,-82.29046,2021,atm
Ohio,Lawrence,38.4111578,-82.5282837,2021,atm
Kentucky,Greenup,38.5020843,-82.6797356,2021,atm
California,Los Angeles,34.1727605,-118.5470075,2021,atm
Connecticut,Fairfield,41.0419356,-73.5532243,2021,atm
Florida,Leon,30.4401465,-84.3157026,2021,atm
Oregon,Jackson,42.2785452,-122.8217029,2021,atm
Oregon,Jackson,42.1849928,-122.6806531,2021,atm
Oklahoma,Bryan,34.0024503,-96.3726331,2021,atm
Ohio,Allen,40.6870445,-84.1259499,2021,atm
Virginia,Portsmouth City,36.8317215,-76.3071674,2021,atm
Ohio,Pickaway,39.5720712,-82.9538316,2021,atm
Illinois,Will,41.564704,-88.1400794,2021,atm
Florida,Hillsborough,28.040474,-82.504439,2021,atm
Florida,Volusia,28.9427911,-80.8826732,2021,atm
Connecticut,New Haven,41.3708536,-72.9066275,2021,atm
California,San Benito,36.8396492,-121.3940141,2021,atm
Pennsylvania,Bucks,40.2019231,-75.0919959,2021,atm
Virginia,Dinwiddie,37.1890717,-77.4934903,2021,atm
Virginia,Chesterfield,37.4973257,-77.5440683,2021,atm
Virginia,Warren,38.955687,-78.19897,2021,atm
Texas,Gregg,32.5654925,-94.8045238,2021,atm
Mississippi,Panola,34.4373646,-89.900899,2021,atm
Maryland,Montgomery,39.0875148,-77.1535289,2021,atm
Ohio,Athens,39.3376749,-82.0750578,2021,atm
Florida,Alachua,29.6724033,-82.3389776,2021,atm
Florida,Nassau,30.6247292,-81.5441086,2021,atm
Florida,Alachua,29.6326388,-82.3734269,2021,atm
Florida,Duval,30.2860288,-81.5495128,2021,atm
Tennessee,Davidson,36.279817,-86.709173,2021,atm
Ohio,Clermont,39.0535709,-84.2563035,2021,atm
California,Orange,33.8874027,-117.8766698,2021,atm
Delaware,New Castle,39.713139,-75.6123294,2021,atm
North Carolina,Cumberland,35.0895119,-78.9862671,2021,atm
North Carolina,Wake,35.7971576,-78.4883582,2021,atm
Tennessee,Rutherford,35.8607355,-86.3900125,2021,atm
Mississippi,DeSoto,34.9746292,-90.0164474,2021,atm
Virginia,Botetourt,37.3512606,-79.8836409,2021,atm
Virginia,Bedford City,37.32273,-79.5334304,2021,atm
Illinois,Peoria,40.7024372,-89.6253669,2021,atm
District of Columbia,District of Columbia,38.8474913,-76.9712595,2021,atm
Ohio,Allen,40.7573379,-84.0667965,2021,atm
Massachusetts,Bristol,41.8882675,-71.1228,2021,atm
Kentucky,Jefferson,38.1354774,-85.6121604,2021,atm
Michigan,Kent,42.956091,-85.632325,2021,atm
Florida,Marion,29.159942,-82.1762395,2021,atm
Tennessee,Davidson,36.1702208,-86.6732395,2021,atm
Texas,Travis,30.3267373,-97.7405947,2021,atm
Texas,Travis,30.1676765,-97.7912977,2021,atm
Florida,Clay,30.170608,-81.745703,2021,atm
Georgia,Chatham,32.0736235,-81.0995247,2021,atm
Texas,Bexar,29.481937,-98.356602,2021,atm
Texas,Bexar,29.5789721,-98.4437254,2021,atm
Georgia,Chatham,31.9993717,-81.1244372,2021,atm
Florida,Escambia,30.2833557,-87.5113553,2021,atm
California,Alameda,37.6504251,-122.1082012,2021,atm
Florida,Escambia,30.5231483,-87.3134167,2021,atm
Florida,Duval,30.3921591,-81.4310223,2021,atm
Minnesota,Sherburne,45.3322453,-93.7480932,2021,atm
Ohio,Cuyahoga,41.31380156,-81.72436595,2021,atm
West Virginia,Monongalia,39.6400963,-79.9600169,2021,atm
Virginia,Martinsville City,36.7125127,-79.8782021,2021,atm
Kentucky,Jefferson,38.2311234,-85.7051717,2021,atm
Texas,Bexar,29.5118213,-98.4665185,2021,atm
Texas,Bexar,29.5604868,-98.3295761,2021,atm
Texas,Bexar,29.3570747,-98.5210678,2021,atm
Texas,Bexar,29.611122,-98.506823,2021,atm
Texas,Bexar,29.5613395,-98.591985,2021,atm
Illinois,Cook,41.8582355,-87.6514999,2021,atm
California,Los Angeles,34.2205474,-118.5696233,2021,atm
Ohio,Cuyahoga,41.440186,-81.720988,2021,atm
Oklahoma,Tulsa,36.176629,-95.8982479,2021,atm
Florida,Hillsborough,27.9395733,-82.4826726,2021,atm
Indiana,St. Joseph,41.6898998,-86.2937969,2021,atm
Colorado,Boulder,39.988376,-105.0960617,2021,atm
Oregon,Clackamas,45.3374941,-122.6227196,2021,atm
Georgia,Clayton,33.5782568,-84.4120344,2021,atm
Michigan,Ottawa,43.0445256,-86.2058758,2021,atm
North Carolina,Halifax,36.4554066,-77.6557746,2021,atm
Illinois,Cook,41.8812286,-87.7327294,2021,atm
Illinois,Cook,41.89476,-87.7623611,2021,atm
Massachusetts,Hampshire,42.373262,-72.502193,2021,atm
North Carolina,Cumberland,35.1828002,-78.9826769,2021,atm
Georgia,Camden,30.7293596,-81.5467831,2021,atm
Florida,Duval,30.3034617,-81.6312584,2021,atm
Florida,Orange,28.578508,-81.405524,2021,atm
California,Los Angeles,34.0073393,-118.4889033,2021,atm
Massachusetts,Worcester,42.277669,-71.7187204,2021,atm
Florida,Pasco,28.3783047,-82.6792076,2021,atm
Illinois,Will,41.5867035,-88.0584364,2021,atm
Ohio,Champaign,40.110982,-83.752573,2021,atm
Michigan,Berrien,42.0103572,-86.4953356,2021,atm
Virginia,Pulaski,37.0863154,-80.6498526,2021,atm
Virginia,Waynesboro City,38.0687244,-78.8814544,2021,atm
Virginia,Montgomery,37.1360427,-80.3616291,2021,atm
Virginia,Bedford City,37.3475513,-79.5049933,2021,atm
Oklahoma,Tulsa,36.0606122,-95.7731393,2021,atm
Michigan,Wayne,42.3972299,-83.0659616,2021,atm
Oregon,Jackson,42.4271054,-122.8481698,2021,atm
Maryland,Harford,39.45337652,-76.30636275,2021,atm
New Jersey,Mercer,40.3645664,-74.6640357,2021,atm
Texas,Dallas,32.7050185,-96.6057175,2021,atm
Georgia,Gwinnett,33.9357747,-84.2141728,2021,atm
Florida,Hillsborough,28.0585506,-82.4801619,2021,atm
Texas,Harris,29.7098947,-95.287996,2021,atm
Pennsylvania,Berks,40.3359406,-75.9479564,2021,atm
Ohio,Delaware,40.322875,-83.071427,2021,atm
Florida,Brevard,28.1088381,-80.5727124,2021,atm
Connecticut,New Haven,41.467698,-72.833029,2021,atm
Florida,Seminole,28.6191124,-81.3136856,2021,atm
Florida,Seminole,28.7004469,-81.297429,2021,atm
North Carolina,Cumberland,35.0430369,-78.9560598,2021,atm
Connecticut,New Haven,41.3498835,-72.8687786,2021,atm
Maryland,Montgomery,39.118491,-77.255538,2021,atm
Ohio,Stark,40.8822226,-81.4029828,2021,atm
Florida,Leon,30.4604159,-84.228478,2021,atm
Virginia,Chesterfield,37.3544321,-77.4098396,2021,atm
Connecticut,New Haven,41.507976,-72.914411,2021,atm
Tennessee,Hamilton,34.99083,-85.2894231,2021,atm
California,San Bernardino,34.0704757,-117.4610245,2021,atm
Minnesota,Dakota,44.7619381,-93.2492092,2021,atm
Georgia,DeKalb,33.9028476,-84.2785374,2021,atm
Michigan,Saginaw,43.4295956,-83.9269157,2021,atm
Oregon,Lane,44.0401936,-123.1273337,2021,atm
California,Riverside,33.5072085,-117.1420777,2021,atm
Pennsylvania,Allegheny,40.6270395,-79.7215468,2021,atm
Illinois,Cook,42.0095179,-88.1596464,2021,atm
Texas,Angelina,31.3341152,-94.719936,2021,atm
Utah,Salt Lake,40.7166041,-111.9395223,2021,atm
Texas,Fort Bend,29.5399043,-95.807961,2021,atm
Ohio,Mahoning,41.0728,-80.66284,2021,atm
Florida,Brevard,28.3689661,-80.6999781,2021,atm
Florida,Volusia,29.226657,-81.0317466,2021,atm
Connecticut,Litchfield,41.746251,-73.2005063,2021,atm
Connecticut,Hartford,41.7797724,-72.5210957,2021,atm
Georgia,Floyd,34.2433124,-85.1614423,2021,atm
Tennessee,Fayette,35.229046,-89.530812,2021,atm
Ohio,Fairfield,39.7133003,-82.590619,2021,atm
Connecticut,Hartford,41.6897517,-72.9259386,2021,atm
Connecticut,New London,41.3326946,-72.1987485,2021,atm
Ohio,Montgomery,39.6944324,-84.2105655,2021,atm
Pennsylvania,Berks,40.4031954,-75.9273535,2021,atm
Florida,Orange,28.5657531,-81.5874989,2021,atm
Pennsylvania,Lawrence,41.0189045,-80.3546167,2021,atm
Michigan,Lenawee,41.9062003,-84.0322429,2021,atm
Pennsylvania,Lancaster,40.1685622,-76.3998427,2021,atm
Pennsylvania,Lancaster,39.9894385,-76.1804478,2021,atm
Florida,Suwannee,30.3046434,-82.9799416,2021,atm
Pennsylvania,Allegheny,40.4782602,-79.9561947,2021,atm
Ohio,Franklin,40.0576664,-83.0757112,2021,atm
New Jersey,Camden,39.816636,-74.981342,2021,atm
Georgia,Fulton,33.665042,-84.40804,2021,atm
New Jersey,Camden,39.8894542,-75.1201721,2021,atm
Massachusetts,Middlesex,42.364644,-71.1032988,2021,atm
Massachusetts,Bristol,41.682755,-71.164861,2021,atm
Connecticut,New Haven,41.2094379,-73.0827546,2021,atm
Texas,Wichita,33.8580758,-98.5433711,2021,atm
California,Los Angeles,34.0482046,-118.330404,2021,atm
New Jersey,Union,40.6726808,-74.2010339,2021,atm
Texas,Hays,30.034947,-97.8449321,2021,atm
Texas,Bexar,29.2779356,-98.667795,2021,atm
Virginia,Fairfax,38.7209265,-77.1264499,2021,atm
Tennessee,Shelby,35.3410051,-89.9050656,2021,atm
Kansas,Wyandotte,39.1157128,-94.7645069,2021,atm
Oklahoma,Washington,36.723815,-95.9343251,2021,atm
Kansas,Johnson,38.8830919,-94.6693971,2021,atm
Florida,Palm Beach,26.6894429,-80.0576574,2021,atm
Florida,Broward,26.1782987,-80.2027103,2021,atm
Connecticut,Fairfield,41.2144444,-73.1738889,2021,atm
Illinois,Cook,42.026509,-88.2576682,2021,atm
Florida,Broward,25.9808328,-80.2260198,2021,atm
North Carolina,New Hanover,34.2327561,-77.8738658,2021,atm
Indiana,Huntington,40.8839989,-85.495736,2021,atm
Texas,Frio,28.6680262,-99.1819398,2021,atm
Texas,Jim Wells,27.6996271,-98.0784601,2021,atm
Oklahoma,Cherokee,35.9000352,-94.9740835,2021,atm
Oklahoma,Logan,35.8633688,-97.4257564,2021,atm
Oklahoma,Tulsa,35.9467082,-95.888242,2021,atm
Kansas,Johnson,38.9563758,-94.6457402,2021,atm
Kansas,Johnson,38.9700502,-94.7624027,2021,atm
Arkansas,Baxter,36.3428319,-92.3802955,2021,atm
Texas,Bexar,29.21836,-98.4108061,2021,atm
Georgia,Forsyth,34.2357502,-84.1714153,2021,atm
Georgia,Cobb,33.9502484,-84.5355975,2021,atm
Georgia,Cobb,34.0518612,-84.5940269,2021,atm
Texas,Galveston,29.2879576,-94.8380791,2021,atm
Texas,Harris,29.7475892,-95.3704827,2021,atm
Indiana,Marion,39.6391305,-86.0840988,2021,atm
Pennsylvania,Lancaster,40.0740658,-76.3229328,2021,atm
California,Contra Costa,37.9507381,-122.3471741,2021,atm
Colorado,Weld,40.4232325,-104.7244322,2021,atm
Illinois,Cook,41.9384157,-87.6386503,2021,atm
Tennessee,Sevier,35.9446119,-83.5402986,2021,atm
Florida,Orange,28.5738225,-81.5509654,2021,atm
Texas,Bexar,29.4838631,-98.5592522,2021,atm
Texas,Bexar,29.5160088,-98.6358443,2021,atm
Michigan,Macomb,42.5388325,-82.9895841,2021,atm
Arizona,Maricopa,33.4871622,-112.0471247,2021,atm
South Carolina,Berkeley,33.0009588,-80.0384602,2021,atm
North Carolina,Wake,35.865453,-78.5910911,2021,atm
Florida,Hillsborough,28.0128631,-82.5827766,2021,atm
Florida,Broward,26.1367297,-80.1198538,2021,atm
Florida,Broward,26.2261718,-80.1021795,2021,atm
Florida,Pinellas,27.7646496,-82.6332806,2021,atm
North Carolina,Buncombe,35.5437265,-82.7360805,2021,atm
Michigan,Isabella,43.5805723,-84.7683513,2021,atm
Texas,Calhoun,28.6293883,-96.6392854,2021,atm
Louisiana,Tangipahoa,30.5000909,-90.4724834,2021,atm
Louisiana,Livingston,30.4514765,-90.9586603,2021,atm
Texas,Nacogdoches,31.600585,-94.646169,2021,atm
Indiana,Bartholomew,39.2250539,-85.876395,2021,atm
Nevada,Douglas,38.960975,-119.9403856,2021,atm
Kentucky,Warren,36.9387645,-86.4206067,2021,atm
North Carolina,Rowan,35.6770498,-80.4581702,2021,atm
California,Los Angeles,34.2343673,-118.3705845,2021,atm
North Carolina,Forsyth,36.1151828,-80.2089285,2021,atm
Texas,Johnson,32.380296,-97.3933901,2021,atm
Tennessee,Knox,35.9778796,-83.9095105,2021,atm
Oklahoma,Cleveland,35.2046289,-97.4600037,2021,atm
Illinois,McHenry,42.4376604,-88.2449774,2021,atm
Texas,Hockley,33.582894,-102.3783488,2021,atm
Virginia,Prince William,38.65005,-77.2941194,2021,atm
North Carolina,Scotland,34.7601826,-79.4827969,2021,atm
Tennessee,Shelby,35.1613713,-89.7962211,2021,atm
Massachusetts,Worcester,42.0723798,-72.0251297,2021,atm
Missouri,Jackson,39.1063017,-94.5560998,2021,atm
Utah,Salt Lake,40.6650988,-111.8882136,2021,atm
Kentucky,Jefferson,38.2445506,-85.5762446,2021,atm
Ohio,Miami,39.9905059,-84.2013427,2021,atm
Illinois,Effingham,39.1375551,-88.5677806,2021,atm
Illinois,Cook,41.8719331,-87.8039582,2021,atm
Pennsylvania,Dauphin,40.262466,-76.8655311,2021,atm
Michigan,Wayne,42.4278101,-83.3560294,2021,atm
Ohio,Pickaway,39.585519,-83.1163602,2021,atm
Ohio,Cuyahoga,41.4648174,-81.4971443,2021,atm
Ohio,Cuyahoga,41.4468691,-81.6561923,2021,atm
Pennsylvania,Monroe,41.0016095,-75.2710354,2021,atm
Pennsylvania,Centre,40.8105839,-77.8318183,2021,atm
Pennsylvania,Northampton,40.5834865,-75.3872347,2021,atm
Pennsylvania,Indiana,40.6225884,-79.1458951,2021,atm
North Carolina,Iredell,35.57797,-80.8181798,2021,atm
Connecticut,Tolland,41.8035463,-72.2423351,2021,atm
North Carolina,Buncombe,35.5558536,-82.4839178,2021,atm
Arkansas,Hempstead,33.6859193,-93.5956461,2021,atm
Oregon,Marion,44.9283332,-122.9800338,2021,atm
Maryland,Baltimore,39.2650103,-76.5270538,2021,atm
Ohio,Trumbull,41.2338625,-80.815654,2021,atm
Virginia,Prince William,38.7814068,-77.4497684,2021,atm
California,Fresno,36.7643331,-119.7897972,2021,atm
Texas,Bowie,33.4544032,-94.0845694,2021,atm
Florida,Collier,26.303673,-81.342032,2021,atm
North Carolina,Johnston,35.6406116,-78.4769885,2021,atm
Virginia,Henrico,37.6021918,-77.562636,2021,atm
Tennessee,Shelby,35.1081703,-89.946507,2021,atm
Mississippi,DeSoto,34.9629332,-89.9724614,2021,atm
Texas,Harris,29.8070477,-94.9647474,2021,atm
Kentucky,Grayson,37.4682002,-86.2934977,2021,atm
Georgia,Newton,33.4547943,-83.8448366,2021,atm
Pennsylvania,Northampton,40.6103495,-75.3722244,2021,atm
Florida,Pinellas,28.1227198,-82.7393527,2021,atm
Arkansas,Johnson,35.4634262,-93.5226628,2021,atm
Pennsylvania,Mercer,41.218086,-80.4906467,2021,atm
Indiana,Marion,39.8832617,-86.2084366,2021,atm
Pennsylvania,Luzerne,41.2498184,-75.8405494,2021,atm
California,Los Angeles,33.9972762,-118.435272,2021,atm
Texas,Dallas,32.7556992,-97.0191446,2021,atm
North Carolina,Iredell,35.8061014,-80.876618,2021,atm
Texas,Harris,29.5231215,-95.1639987,2021,atm
Illinois,DuPage,41.7809924,-88.1764223,2021,atm
Illinois,Lake,42.4015317,-88.0659706,2021,atm
Texas,Hidalgo,26.15611,-97.9903,2021,atm
Indiana,Vigo,39.4383526,-87.4142055,2021,atm
Arkansas,Benton,36.1761658,-94.5541016,2021,atm
Indiana,Marion,39.9046274,-86.0656649,2021,atm
Arkansas,Crawford,35.4574136,-94.3561115,2021,atm
Arkansas,Washington,36.0781171,-94.2068252,2021,atm
Arkansas,Washington,36.0473622,-94.2236812,2021,atm
Arkansas,Washington,36.0693506,-94.1583311,2021,atm
Arkansas,Benton,36.2553535,-94.1378623,2021,atm
Missouri,Boone,38.9555878,-92.3837502,2021,atm
Missouri,Clay,39.2415137,-94.4420006,2021,atm
Missouri,Cole,38.5807484,-92.2096765,2021,atm
Missouri,Callaway,38.8662359,-91.9449564,2021,atm
Missouri,Johnson,38.7684196,-93.7343497,2021,atm
Missouri,Randolph,39.4387178,-92.4334179,2021,atm
Missouri,Pettis,38.7077061,-93.264136,2021,atm
Arkansas,Washington,36.175136,-94.144484,2021,atm
Missouri,Buchanan,39.7388306,-94.8005761,2021,atm
Missouri,Nodaway,40.3353221,-94.8742347,2021,atm
Missouri,Buchanan,39.798029,-94.813632,2021,atm
Missouri,Jasper,37.0866266,-94.4764474,2021,atm
Missouri,Jasper,37.146513,-94.3091408,2021,atm
Missouri,Jackson,39.0131597,-94.129351,2021,atm
Missouri,Jasper,37.0842809,-94.5332863,2021,atm
Missouri,Clay,39.3322902,-94.2664745,2021,atm
Missouri,St. Francois,37.7883217,-90.4308917,2021,atm
Missouri,Jefferson,38.4279144,-90.3784586,2021,atm
Missouri,Jackson,38.9856756,-94.4651309,2021,atm
Missouri,Boone,38.9476137,-92.2979033,2021,atm
Missouri,Howell,36.7129075,-91.8757121,2021,atm
Missouri,Cass/Van Buren,38.6537159,-94.3572231,2021,atm
Mississippi,DeSoto,34.8262502,-89.9716277,2021,atm
Arkansas,White,35.2516859,-91.6865095,2021,atm
Arkansas,White,35.070284,-91.907749,2021,atm
Mississippi,DeSoto,34.9662097,-89.8541967,2021,atm
Mississippi,Lafayette,34.3620401,-89.5625846,2021,atm
Arkansas,Craighead,35.8482094,-90.6762315,2021,atm
Kansas,Johnson,38.884255,-94.748674,2021,atm
Florida,Duval,30.3263528,-81.6045694,2021,atm
New Jersey,Morris,40.8576572,-74.3518667,2021,atm
Connecticut,New Haven,41.2874291,-72.687971,2021,atm
Illinois,Kane,42.1495876,-88.5119826,2021,atm
Illinois,Woodford,40.9129275,-89.0534564,2021,atm
Illinois,Winnebago,42.4909972,-88.9994889,2021,atm
Indiana,Johnson,39.6134955,-86.0703625,2021,atm
Ohio,Richland,40.7505312,-82.5187454,2021,atm
Kentucky,Campbell,39.0859728,-84.4907986,2021,atm
Texas,Hunt,33.1143171,-96.1098683,2021,atm
Oklahoma,Muskogee,35.7402273,-95.3281935,2021,atm
Oklahoma,Pittsburg,34.9168981,-95.7437643,2021,atm
Texas,Bell,31.1224402,-97.7419461,2021,atm
Missouri,Vernon,37.8335935,-94.3247955,2021,atm
Arkansas,Greene,36.0463514,-90.5082047,2021,atm
Mississippi,Union,34.4953645,-89.0342955,2021,atm
Texas,Bell,31.1224402,-97.7419461,2021,atm
Arkansas,Crittenden,35.1655963,-90.184373,2021,atm
New Hampshire,Hillsborough,42.9806904,-71.4838982,2021,atm
Florida,Sarasota,27.0533223,-82.4104846,2021,atm
Massachusetts,Middlesex,42.3762436,-71.2551727,2021,atm
Illinois,Kane,41.7620616,-88.4430762,2021,atm
Indiana,Marion,39.8472618,-86.0277412,2021,atm
Indiana,Wayne,39.8294337,-84.9082754,2021,atm
Michigan,Ingham,42.730088,-84.514824,2021,atm
Maryland,Baltimore,39.2751145,-76.4764411,2021,atm
Wisconsin,Milwaukee,43.048514,-87.9590919,2021,atm
Illinois,DuPage,41.8895556,-87.9787647,2021,atm
North Carolina,Durham,36.0177329,-78.9122103,2021,atm
Massachusetts,Plymouth,41.7548964,-70.732203,2021,atm
Kentucky,Todd,36.8130657,-87.167914,2021,atm
Ohio,Medina,41.0249375,-81.8633065,2021,atm
Texas,Dallas,32.6057806,-96.7600011,2021,atm
Tennessee,Hamilton,35.2402732,-85.1534908,2021,atm
Arizona,Pima,32.2795784,-110.9947423,2021,atm
Michigan,Grand Traverse,44.7641971,-85.6386735,2021,atm
California,Riverside,33.9275595,-117.4939415,2021,atm
Delaware,New Castle,39.7464252,-75.5563515,2021,atm
Florida,Brevard,28.1179714,-80.6720951,2021,atm
Michigan,Kalamazoo,42.2823873,-85.6227435,2021,atm
Michigan,Washtenaw,42.2565706,-83.629078,2021,atm
New Hampshire,Hillsborough,42.7919419,-71.5201317,2021,atm
Illinois,DuPage,41.870871,-87.933986,2021,atm
Massachusetts,Berkshire,42.43172,-73.213705,2021,atm
North Carolina,Mecklenburg,35.1355705,-80.891878,2021,atm
Kentucky,Fayette,38.0878111,-84.473174,2021,atm
Illinois,Winnebago,42.3255743,-89.0463404,2021,atm
North Carolina,Edgecombe,35.9264297,-77.5837097,2021,atm
Michigan,Kent,42.986252,-85.7482923,2021,atm
Colorado,Adams,39.9000115,-104.9411974,2021,atm
South Carolina,Greenville,34.8590333,-82.427843,2021,atm
Texas,Williamson,30.5677762,-97.6632102,2021,atm
Illinois,Cook,41.9399568,-87.7130283,2021,atm
Ohio,Clinton,39.453794,-83.82895,2021,atm
Ohio,Greene,39.6847256,-83.9286263,2021,atm
Maryland,Baltimore City,39.351952,-76.6845495,2021,atm
Maryland,Baltimore,39.2348137,-76.6409482,2021,atm
Nevada,Clark,36.1294493,-115.1374538,2021,atm
Nevada,Clark,36.1585299,-115.0898525,2021,atm
New Jersey,Cumberland,39.44524,-75.0156453,2021,atm
New Jersey,Cumberland,39.5131098,-74.9916448,2021,atm
Connecticut,New Haven,41.5051268,-73.0594474,2021,atm
Maryland,Howard,39.1840446,-76.7643313,2021,atm
Ohio,Hamilton,39.2365771,-84.4518369,2021,atm
Kentucky,Fayette,38.0497552,-84.5178142,2021,atm
