id,lat,lon,category,name,created_on,geolocation_degrees,promoted,Street_Num,Street_Name,City,County,State,Country,Zip
160569,38.83853766,-76.90789104,atm,American Crypto Bitcoin ATM,1621436685,"76°54'28.41""W, 38°50'18.74""N",,5689,Suitland Road,Suitland-Silver Hill,Prince George's County,Maryland,United States,20746
160564,40.53389806,-80.05299032,atm,American Crypto Bitcoin ATM,1621436679,"80°3'10.77""W, 40°32'2.03""N",,501,Lowries Run Road,Pittsburgh,Allegheny County,Pennsylvania,United States,15237
160565,40.07448384,-82.99778223,atm,American Crypto Bitcoin ATM,1621436681,"82°59'52.02""W, 40°4'28.14""N",,5346,Sinclair Road,Columbus,Franklin County,Ohio,United States,43229
160566,38.33821442,-77.48819232,atm,American Crypto Bitcoin ATM,1621436682,"77°29'17.49""W, 38°20'17.57""N",,757,Short Street,Fredericksburg,Stafford County,Virginia,United States,22405
160567,38.97595868,-76.99306726,atm,American Crypto Bitcoin ATM,1621436683,"76°59'35.04""W, 38°58'33.45""N",,6907,New Hampshire Avenue,Takoma Park,Montgomery County,Maryland,United States,20912
160568,38.99734102,-76.93127453,atm,American Crypto Bitcoin ATM,1621436684,"76°55'52.59""W, 38°59'50.43""N",,8721,Baltimore Avenue,College Park,Prince George's County,Maryland,United States,20740
160572,39.63829825,-84.22473192,atm,American Crypto Bitcoin ATM,1621436688,"84°13'29.03""W, 39°38'17.87""N",,14,North Springboro Pike,Miamisburg,Montgomery County,Ohio,United States,45342
160574,38.96699603,-77.35617936,atm,American Crypto Bitcoin ATM,1621436691,"77°21'22.25""W, 38°58'1.19""N",,11808,Baron Cameron Avenue,Reston,Fairfax County,Virginia,United States,20190
160575,39.42130934,-76.78282499,atm,American Crypto Bitcoin ATM,1621436692,"76°46'58.17""W, 39°25'16.71""N",,10540,Reisterstown Road,Owings Mills,Baltimore County,Maryland,United States,21117
160578,39.75052253,-86.2571758,atm,American Crypto Bitcoin ATM,1621436696,"86°15'25.83""W, 39°45'1.88""N",,,,Indianapolis,Marion County,Indiana,United States,46241
160579,40.03798975,-76.26980424,atm,American Crypto Bitcoin ATM,1621436697,"76°16'11.3""W, 40°2'16.76""N",,1627,Lincoln Highway,Lancaster,Lancaster County,Pennsylvania,United States,17602
160581,37.42687983,-77.4947691,atm,American Crypto Bitcoin ATM,1621436699,"77°29'41.17""W, 37°25'36.77""N",,6501,Iron Bridge Road,Richmond,Chesterfield County,Virginia,United States,23234
160583,39.9007489,-83.07792664,atm,American Crypto Bitcoin ATM,1621436702,"83°4'40.54""W, 39°54'2.7""N",,3088,Broadway,Grove City,Franklin County,Ohio,United States,43123
160584,39.17321594,-77.20402837,atm,American Crypto Bitcoin ATM,1621436703,"77°12'14.5""W, 39°10'23.58""N",,19300,Montgomery Village Avenue,Gaithersburg,Montgomery County,Maryland,United States,20886
160586,39.3768881,-76.50524318,atm,American Crypto Bitcoin ATM,1621436705,"76°30'18.88""W, 39°22'36.8""N",,8101,Belair Road,Nottingham,Baltimore County,Maryland,United States,21236
160587,40.98493989,-81.49242461,atm,American Crypto Bitcoin ATM,1621436706,"81°29'32.73""W, 40°59'5.78""N",,3171,South Arlington Road,Akron,Summit County,Ohio,United States,44312
160589,39.81860674,-84.00708139,atm,American Crypto Bitcoin ATM,1621436709,"84°0'25.49""W, 39°49'6.98""N",,730,East Xenia Drive,Fairborn,Greene County,Ohio,United States,45324
160591,40.64302568,-75.35005867,atm,American Crypto Bitcoin ATM,1621436711,"75°21'0.21""W, 40°38'34.89""N",,2415,Easton Avenue,Bethlehem,Northampton County,Pennsylvania,United States,18017
160593,40.33819499,-75.92234015,atm,American Crypto Bitcoin ATM,1621436713,"75°55'20.42""W, 40°20'17.5""N",,150,North 8th Street,Reading,Berks County,Pennsylvania,United States,19601
160595,41.31127518,-75.83752871,atm,American Crypto Bitcoin ATM,1621436715,"75°50'15.1""W, 41°18'40.59""N",,300,Wyoming Avenue,Wyoming,Luzerne County,Pennsylvania,United States,18644
160596,39.20709295,-76.72774315,atm,American Crypto Bitcoin ATM,1621436716,"76°43'39.88""W, 39°12'25.53""N",,6310,Washington Boulevard,Elkridge,Howard County,Maryland,United States,21075
160598,39.88312471,-86.14599824,atm,American Crypto Bitcoin ATM,1621436719,"86°8'45.59""W, 39°52'59.25""N",,7068,North College Avenue,Indianapolis,Marion County,Indiana,United States,46220
160602,38.87157304,-77.37136602,atm,American Crypto Bitcoin ATM,1621436723,"77°22'16.92""W, 38°52'17.66""N",,12306,Fair Ridge Drive,Fairfax,Fairfax County,Virginia,United States,22033
160570,39.6379182,-77.71099269,atm,American Crypto Bitcoin ATM,1621436686,"77°42'39.57""W, 39°38'16.51""N",,431,Dual Highway,Hagerstown,Washington County,Maryland,United States,21740
160571,40.42203188,-79.99170184,atm,American Crypto Bitcoin ATM,1621436687,"79°59'30.13""W, 40°25'19.31""N",,1125,Arlington Avenue,Pittsburgh,Allegheny County,Pennsylvania,United States,15203
160573,40.23371905,-77.12289155,atm,American Crypto Bitcoin ATM,1621436690,"77°7'22.41""W, 40°14'1.39""N",,1500,Harrisburg Pike,Carlisle,Cumberland County,Pennsylvania,United States,17015
160576,40.8803597,-81.43341064,atm,American Crypto Bitcoin ATM,1621436693,"81°26'0.28""W, 40°52'49.29""N",,4625,Portage Street Northwest,North Canton,Stark County,Ohio,United States,44720
160577,39.71621583,-86.08224213,atm,American Crypto Bitcoin ATM,1621436694,"86°4'56.07""W, 39°42'58.38""N",,3505,South Emerson Avenue,Beech Grove,Marion County,Indiana,United States,46107
160580,37.03909558,-76.40262723,atm,American Crypto Bitcoin ATM,1621436698,"76°24'9.46""W, 37°2'20.74""N",,2200,West Mercury Boulevard,Hampton,,Virginia,United States,23666
160585,36.81378137,-76.10175848,atm,American Crypto Bitcoin ATM,1621436704,"76°6'6.33""W, 36°48'49.61""N",,985,Chimney Hill Parkway,Virginia Beach,,Virginia,United States,23462
160588,41.06200948,-81.51835084,atm,American Crypto Bitcoin ATM,1621436707,"81°31'6.06""W, 41°3'43.23""N",,778,Grant Street,Akron,Summit County,Ohio,United States,44311
160590,39.43794137,-77.41065502,atm,American Crypto Bitcoin ATM,1621436710,"77°24'38.36""W, 39°26'16.59""N",,1561,Opossumtown Pike,Frederick,Frederick County,Maryland,United States,21702
160592,40.59459855,-75.41230202,atm,American Crypto Bitcoin ATM,1621436712,"75°24'44.29""W, 40°35'40.55""N",,1854,East Susquehanna Street,Allentown,Lehigh County,Pennsylvania,United States,18103
160594,40.11587324,-75.2863884,atm,American Crypto Bitcoin ATM,1621436714,"75°17'11.0""W, 40°6'57.14""N",,511,West Germantown Pike,Plymouth Meeting,Montgomery County,Pennsylvania,United States,19462
160597,39.25943961,-84.80033934,atm,American Crypto Bitcoin ATM,1621436718,"84°48'1.22""W, 39°15'33.98""N",,10910,New Haven Road,Harrison,Hamilton County,Ohio,United States,45030
160599,41.09012268,-80.6070435,atm,American Crypto Bitcoin ATM,1621436720,"80°36'25.36""W, 41°5'24.44""N",,220,McCartney Road,Campbell,Mahoning County,Ohio,United States,44405
160601,40.70169135,-84.09155488,atm,American Crypto Bitcoin ATM,1621436722,"84°5'29.6""W, 40°42'6.09""N",,810,East Hanthorn Road,Lima,Allen County,Ohio,United States,45804
160603,41.07493528,-85.09625673,atm,American Crypto Bitcoin ATM,1621436724,"85°5'46.52""W, 41°4'29.77""N",,1301,Kitch Street,Fort Wayne,Allen County,Indiana,United States,46803
160605,39.1080354,-77.55012989,atm,American Crypto Bitcoin ATM,1621436726,"77°33'0.47""W, 39°6'28.93""N",,6,Plaza Street Northeast,Leesburg,Loudoun County,Virginia,United States,20176
160607,37.61054288,-77.34426498,atm,American Crypto Bitcoin ATM,1621436728,"77°20'39.35""W, 37°36'37.95""N",,7119,Mechanicsville Turnpike,Mechanicsville,Hanover County,Virginia,United States,23111
160604,38.91309612,-77.2213769,atm,American Crypto Bitcoin ATM,1621436725,"77°13'16.96""W, 38°54'47.15""N",,8020,Leesburg Pike,Vienna,Fairfax County,Virginia,United States,22182
160606,37.57653429,-77.48776853,atm,American Crypto Bitcoin ATM,1621436727,"77°29'15.97""W, 37°34'35.52""N",,4419,West Broad Street,Richmond,,Virginia,United States,23230
160608,38.67865047,-77.27420568,atm,American Crypto Bitcoin ATM,1621436729,"77°16'27.14""W, 38°40'43.14""N",,2010,Old Bridge Road,Woodbridge,Prince William County,Virginia,United States,22192
160609,37.26269288,-77.3236388,atm,American Crypto Bitcoin ATM,1621436730,"77°19'25.1""W, 37°15'45.69""N",,5002,Oaklawn Boulevard,Hopewell,Prince George County,Virginia,United States,23860
160611,37.24876918,-76.6594702,atm,American Crypto Bitcoin ATM,1621436733,"76°39'34.09""W, 37°14'55.57""N",,1899,Pocahontas Trail,Williamsburg,York County,Virginia,United States,23185
160610,37.14370571,-76.52342856,atm,American Crypto Bitcoin ATM,1621436731,"76°31'24.34""W, 37°8'37.34""N",,12836,Jefferson Avenue,Newport News,,Virginia,United States,23608
160612,42.87325152,-71.33787096,atm,American Crypto Bitcoin ATM,1621436734,"71°20'16.34""W, 42°52'23.71""N",,14,Nashua Road,Londonderry,Rockingham County,New Hampshire,United States,3038
160614,41.1045992,-80.88858426,atm,American Crypto Bitcoin ATM,1621436736,"80°53'18.9""W, 41°6'16.56""N",,12700,Leonard Parkway,North Jackson,Mahoning County,Ohio,United States,44451
160613,43.21288226,-71.48320913,atm,American Crypto Bitcoin ATM,1621436735,"71°28'59.55""W, 43°12'46.38""N",,244,Sheep Davis Road,Concord,Merrimack County,New Hampshire,United States,3301
160615,40.98830494,-80.63419819,atm,American Crypto Bitcoin ATM,1621436737,"80°38'3.11""W, 40°59'17.9""N",,,,,Mahoning County,Ohio,United States,44514
160616,41.17802007,-80.56805491,atm,American Crypto Bitcoin ATM,1621436739,"80°34'5.0""W, 41°10'40.87""N",,,Hubbard Road,Hubbard,Trumbull County,Ohio,United States,44425
160617,39.12456716,-84.34716403,atm,American Crypto Bitcoin ATM,1621436740,"84°20'49.79""W, 39°7'28.44""N",,7380,Batavia Road,Cincinnati,Hamilton County,Ohio,United States,45244
160621,39.17993194,-77.26604104,atm,American Crypto Bitcoin ATM,1621436744,"77°15'57.75""W, 39°10'47.75""N",,19738,Germantown Road,Germantown,Montgomery County,Maryland,United States,20874
160623,39.92924588,-77.63810098,atm,American Crypto Bitcoin ATM,1621436746,"77°38'17.16""W, 39°55'45.29""N",,1110,Lincoln Way East,Chambersburg,Franklin County,Pennsylvania,United States,17201
160625,40.22910761,-76.83230639,atm,American Crypto Bitcoin ATM,1621436748,"76°49'56.3""W, 40°13'44.79""N",,441,South Front Street,Steelton,Dauphin County,Pennsylvania,United States,17113
160627,39.29048925,-84.39414561,atm,American Crypto Bitcoin ATM,1621436751,"84°23'38.92""W, 39°17'25.76""N",,4001,Hauck Road,Sharonville,Hamilton County,Ohio,United States,45241
160618,40.08715858,-82.98439801,atm,American Crypto Bitcoin ATM,1621436741,"82°59'3.83""W, 40°5'13.77""N",,1263,East Dublin Granville Road,Columbus,Franklin County,Ohio,United States,43229
160619,37.9329183,-77.47756541,atm,American Crypto Bitcoin ATM,1621436742,"77°28'39.24""W, 37°55'58.51""N",,24320,Rogers Clark Boulevard,Ruther Glen,Caroline County,Virginia,United States,22546
160620,36.80708566,-77.46315122,atm,American Crypto Bitcoin ATM,1621436743,"77°27'47.34""W, 36°48'25.51""N",,398,Blue Star Highway,Jarratt,Sussex County,Virginia,United States,23867
160622,41.70423867,-83.52696061,atm,American Crypto Bitcoin ATM,1621436745,"83°31'37.06""W, 41°42'15.26""N",,812,Matzinger Road,Toledo,Lucas County,Ohio,United States,43612
160624,39.68570666,-84.22146499,atm,American Crypto Bitcoin ATM,1621436747,"84°13'17.27""W, 39°41'8.54""N",,4794,South Dixie Drive,Moraine,Montgomery County,Ohio,United States,45439
160626,41.64213898,-81.42222047,atm,American Crypto Bitcoin ATM,1621436749,"81°25'19.99""W, 41°38'31.7""N",,36944,Vine Street,Willoughby,Lake County,Ohio,United States,44094
160628,38.7714464,-77.45313048,atm,American Crypto Bitcoin ATM,1621436752,"77°27'11.27""W, 38°46'17.21""N",,8500,Virginia 28,Manassas Park,,Virginia,United States,20111
160632,39.41218366,-84.57958817,atm,American Crypto Bitcoin ATM,1621436756,"84°34'46.52""W, 39°24'43.86""N",,930,Main Street,Hamilton,Butler County,Ohio,United States,45013
160634,39.48957313,-84.3571955,atm,American Crypto Bitcoin ATM,1621436759,"84°21'25.9""W, 39°29'22.46""N",,4301,Lefferson Road,Middletown,Butler County,Ohio,United States,45044
160636,40.8408311,-81.39470637,atm,American Crypto Bitcoin ATM,1621436761,"81°23'40.94""W, 40°50'26.99""N",,3809,Harrison Avenue Northwest,Canton,Stark County,Ohio,United States,44709
160639,41.03794681,-81.63783252,atm,American Crypto Bitcoin ATM,1621436765,"81°38'16.2""W, 41°2'16.61""N",,3705,South Cleveland Massillon Road,Norton,Summit County,Ohio,United States,44203
160629,39.98312565,-75.10138035,atm,American Crypto Bitcoin ATM,1621436753,"75°6'4.97""W, 39°58'59.25""N",,,,Philadelphia,Philadelphia County,Pennsylvania,United States,19134
160630,40.06828517,-75.15686989,atm,American Crypto Bitcoin ATM,1621436754,"75°9'24.73""W, 40°4'5.83""N",,7432,Ogontz Avenue,Philadelphia,Philadelphia County,Pennsylvania,United States,19138
160631,41.38508817,-81.4432168,atm,American Crypto Bitcoin ATM,1621436755,"81°26'35.58""W, 41°23'6.32""N",,33200,Ohio 43,Solon,Cuyahoga County,Ohio,United States,44139
160633,39.35104976,-84.46066976,atm,American Crypto Bitcoin ATM,1621436757,"84°27'38.41""W, 39°21'3.78""N",,8260,Princeton Glendale Road,Beckett Ridge,Butler County,Ohio,United States,45069
160635,39.52145576,-76.34731472,atm,American Crypto Bitcoin ATM,1621436760,"76°20'50.33""W, 39°31'17.24""N",,600,West Macphail Road,Bel Air,Harford County,Maryland,United States,21014
160637,40.72952309,-81.42082572,atm,American Crypto Bitcoin ATM,1621436762,"81°25'14.97""W, 40°43'46.28""N",,5506,Keiffer Avenue Southwest,Canton,Stark County,Ohio,United States,44706
160638,41.13432246,-81.48479104,atm,American Crypto Bitcoin ATM,1621436763,"81°29'5.25""W, 41°8'3.56""N",,2014,2nd Street,Cuyahoga Falls,Summit County,Ohio,United States,44221
160641,38.82089413,-77.05796599,atm,American Crypto Bitcoin ATM,1621436767,"77°3'28.68""W, 38°49'15.22""N",,1600,Mount Vernon Avenue,Alexandria,,Virginia,United States,22301
160642,41.0364254,-81.72828197,atm,American Crypto Bitcoin ATM,1621436768,"81°43'41.82""W, 41°2'11.13""N",,110,Akron Road,Wadsworth,Medina County,Ohio,United States,44281
160643,40.89086369,-81.40564442,atm,American Crypto Bitcoin ATM,1621436769,"81°24'20.32""W, 40°53'27.11""N",,1406,North Main Street,North Canton,Stark County,Ohio,United States,44720
160644,41.06232497,-84.98139918,atm,American Crypto Bitcoin ATM,1621436770,"84°58'53.04""W, 41°3'44.37""N",,12244,Mackenzie Drive,New Haven,Allen County,Indiana,United States,46774
160645,41.6734167,-81.28169954,atm,American Crypto Bitcoin ATM,1621436771,"81°16'54.12""W, 41°40'24.3""N",,9861,Ridge Road,Mentor,Lake County,Ohio,United States,44060
160646,41.43447422,-81.8805027,atm,American Crypto Bitcoin ATM,1621436772,"81°52'49.81""W, 41°26'4.11""N",,23370,Lorain Road,North Olmsted,Cuyahoga County,Ohio,United States,44070
160640,38.77934646,-77.23396719,atm,American Crypto Bitcoin ATM,1621436766,"77°14'2.28""W, 38°46'45.65""N",,8400,Virginia 644,West Springfield,Fairfax County,Virginia,United States,22152
160647,41.43317115,-85.01990497,atm,American Crypto Bitcoin ATM,1621436773,"85°1'11.66""W, 41°25'59.42""N",,105,East Union Street,Waterloo,DeKalb County,Indiana,United States,46793
160649,38.65127374,-77.29096413,atm,American Crypto Bitcoin ATM,1621436775,"77°17'27.47""W, 38°39'4.59""N",,13800,Telegraph Road,Woodbridge,Prince William County,Virginia,United States,22192
160648,38.81271026,-77.13684976,atm,American Crypto Bitcoin ATM,1621436774,"77°8'12.66""W, 38°48'45.76""N",,190,South Whiting Street,Alexandria,,Virginia,United States,22304
160650,40.78098825,-82.46615767,atm,American Crypto Bitcoin ATM,1621436776,"82°27'58.17""W, 40°46'51.56""N",,1316,Ashland Road,Mansfield,Richland County,Ohio,United States,44905
160651,40.76889051,-82.57150412,atm,American Crypto Bitcoin ATM,1621436777,"82°34'17.41""W, 40°46'8.01""N",,1605,West 4th Street,Ontario,Richland County,Ohio,United States,44906
160653,39.9862536,-76.73086524,atm,American Crypto Bitcoin ATM,1621436779,"76°43'51.11""W, 39°59'10.51""N",,222,Arsenal Road,York,York County,Pennsylvania,United States,17402
160655,40.06874496,-80.86795807,atm,American Crypto Bitcoin ATM,1621436781,"80°52'4.65""W, 40°4'7.48""N",,67800,Mall Ring Road,Saint Clairsville,Belmont County,Ohio,United States,43950
160652,40.75904576,-82.79532373,atm,American Crypto Bitcoin ATM,1621436778,"82°47'43.17""W, 40°45'32.56""N",,1492,Ohio 598,Galion,Crawford County,Ohio,United States,44833
160654,39.97618695,-76.67988718,atm,American Crypto Bitcoin ATM,1621436780,"76°40'47.59""W, 39°58'34.27""N",,145,State Route 2005,East York,York County,Pennsylvania,United States,17402
160656,39.19852961,-84.45827186,atm,American Crypto Bitcoin ATM,1621436782,"84°27'29.78""W, 39°11'54.71""N",,7539,Reading Road,Cincinnati,Hamilton County,Ohio,United States,45237
160657,39.70270464,-83.93404484,atm,American Crypto Bitcoin ATM,1621436783,"83°56'2.56""W, 39°42'9.74""N",,1308,North Detroit Street,Xenia,Greene County,Ohio,United States,45385
160659,41.41114374,-81.60161734,atm,American Crypto Bitcoin ATM,1621436785,"81°36'5.82""W, 41°24'40.12""N",,5562,Turney Road,Garfield Heights,Cuyahoga County,Ohio,United States,44125
160662,36.7913942,-76.23055816,atm,American Crypto Bitcoin ATM,1621436789,"76°13'50.01""W, 36°47'29.02""N",,813,Greenbrier Circle,Chesapeake,,Virginia,United States,23320
160664,39.98834566,-83.04053128,atm,American Crypto Bitcoin ATM,1621436791,"83°2'25.91""W, 39°59'18.04""N",,1281,West 5th Avenue,Columbus,Franklin County,Ohio,United States,43212
160666,41.21420736,-80.7517004,atm,American Crypto Bitcoin ATM,1621436793,"80°45'6.12""W, 41°12'51.15""N",,5555,Youngstown Warren Road,Niles,Trumbull County,Ohio,United States,44446
160658,40.03626475,-83.15639734,atm,American Crypto Bitcoin ATM,1621436784,"83°9'23.03""W, 40°2'10.55""N",,4144,Main Street,Hilliard,Franklin County,Ohio,United States,43026
160660,40.85832429,-81.43293858,atm,American Crypto Bitcoin ATM,1621436786,"81°25'58.58""W, 40°51'29.97""N",,4516,Everhard Road Northwest,Canton,Stark County,Ohio,United States,44718
160661,40.72775473,-81.52220249,atm,American Crypto Bitcoin ATM,1621436788,"81°31'19.93""W, 40°43'39.92""N",,561,North Main Street,Navarre,Stark County,Ohio,United States,44662
160663,42.04613368,-80.08032739,atm,American Crypto Bitcoin ATM,1621436790,"80°4'49.18""W, 42°2'46.08""N",,8033,Oliver Road,Erie,Erie County,Pennsylvania,United States,16509
160665,40.01480536,-83.01111281,atm,American Crypto Bitcoin ATM,1621436792,"83°0'40.01""W, 40°0'53.3""N",,2570,North High Street,Columbus,Franklin County,Ohio,United States,43202
160667,42.06860147,-80.09831429,atm,American Crypto Bitcoin ATM,1621436794,"80°5'53.93""W, 42°4'6.97""N",,185,Millcreek Mall,Erie,Erie County,Pennsylvania,United States,16509
160669,38.29168813,-77.51317978,atm,American Crypto Bitcoin ATM,1621436796,"77°30'47.45""W, 38°17'30.08""N",,590,Spotsylvania Mall Drive,Fredericksburg,Spotsylvania County,Virginia,United States,22407
160672,39.06094943,-77.45284081,atm,American Crypto Bitcoin ATM,1621436800,"77°27'10.23""W, 39°3'39.42""N",,20065,Lakeview Center Plaza,Ashburn,Loudoun County,Virginia,United States,20147
